管理NO,問合せ内容,回答内容
39869bd4-6edf-4410-a96e-4dcb39b5e41f,COMPANY　8/5　設定休　休日変更して出張申請もしたのにエラーになっている,出張申請した後、休日変更申請している様です。再度出張申請して頂くようご案内しました
f57ac476-f67c-4ee1-8000-7cf073928964,DriveReportにログインする際の「企業ID」を確認したい。,「企業ID」は「NTPG」になります。マニュアルの掲載場所をお伝えしました。
f9179c4a-4386-4ad4-825f-be58e5957584,出力プリンタ変更して欲しい,E58　F52→F54　変更しました
7609a111-fcde-4bb8-9bbd-8b1e9cfdf23a,会議用のスピーカーとカメラが途切れる　線かHUBが悪いような気がする。線を触ると接続される。どうしたら。,会議の休憩時間にかけてきました。会議が始まるとの事で何も出来ずに終了となりました
f0c0ad9a-d646-4ded-b93d-eded2a7540fb,メールが送信できない　静岡の保険会社とお客様,"今回は急いでいるので取りあえず他の方法（FAX）で伝達して頂くことになりました
メールを見る限り、相手のメーラーが受け取り拒否している様に見受けられます。
HENNGEが何か干渉しているか藤井さんに連携"
6ecaf889-376f-4390-9706-4e75084de4bb,EXP PCの設定,設定しました
1b02d892-cc7d-4e40-a8b3-ec979ddc0438,VW松葉公園店に来ています。ネットワーク接続出来るようにしてほしい,VW松葉公園にMACアドレス登録してもらいました。他のVWの店舗は順次登録していきます。
b0e5537f-f907-4595-89e9-9ee09bac6460,"6月20日の退職者の社用携帯はどう返却したらいいか。
","総務から店長宛に案内が行っているはず。
祖の案内に従ってください。
一応、対応方法はwebNTPの社内システムのIP電話のところにあります。"
e641c5ca-8ed4-4442-a725-3f0c9dc31c1d,営業課のグループメールアドレスが出てこない。,「営業課（檀」まで入れたら出てきましたが正しいかどうかはわからないのでrakumoのグループメールアドレスの確認方法をご案内しました。
32e3bd90-b9f3-4e1e-94a2-e381b2b18613,PAL＞新車注文書の条件変更をしたいが注文NOがセットされていないのでできない。また検索でも表示されない。,それらしき商談メモは残っているが最新かどうかは不明との事。一覧切替＞削除一覧や復元一覧には残っていませんでした。ai21側で条件変更して頂き、その後、一覧切替＞条件変更一覧から「注文書印刷」や「受注明細印刷」は可能な旨お伝え。※34187722
0c67c22d-71ca-4b67-b0a0-9b84f39be8f1,端末に店舗のプリンタを追加してください。　※VW中川松葉公園,NEC-HPから対象プリンタのドライバーをダウンロード、インストールし、テスト印刷の正常出力をご確認頂きました。　※Windows11
971be4aa-4037-49d7-8fc3-61c5aed989d7,先程BIG-IPを入れてもらったのですが、BIG-IPを起動すると「サーバを選択」と表示されます。手順書に載ってますか？あと証明書は入ってますか？,手順書に記載有る「vpn.ntp-g.com」を入れてください。証明書は入ってなかったので入れました。BIG-IPの接続を確認出来たので、端末を再起動してテザリング→BIG-IPの接続の順にお試しいただくようお願いいたしました。
28652c93-e3c2-400c-a852-db02dcf19d7b,複合機を設定してほしい。Canon　iR-ADV C5840　99.999.999.999,設定しました。折り返しかけましたがお電話に出られなかったのでメモにて残しました。
1dc8388c-8d3e-409e-ba67-53270006b21a,リコープリンタ修理依頼　【型番：RICOH　SG7200】【IPアドレス：99.999.999.999】【機番：495A-211727　症状：両面印刷の途中で紙が詰まる、印刷指示を出しても一度では印刷されず、2回目でやっと印刷される、印刷の滲み。】【連絡先：石川マネージャー　TEL：999999999】【住所：愛知県名古屋市中川区松重町3番36号】,リコーテクニカルセンターに修理依頼済み　受付：ナガタ様
419dc99a-25df-420a-9a56-ac8191a0221b,他のスタッフのCOMPANY日次確定取消して、エラー消しす、また日次確定してるのに、数分するとまたエラーに戻る。,店外削除した後に、再度計算を押さずに前のページに戻って日次確定していたためエラーになっていたので、前のページに戻らず再度計算押してから次へ押して日時確定で解消
12409bd0-51fb-40ef-8feb-9453cb610298,NT7オンラインショッピングのパスワードがエラーになってしまう。社員コード：210137,パスワードリセットをしました。
b39986d3-fe65-44c7-acc4-387e87268176,カラープリンタを設定してほしいです。RICOH　SG7200　99.999.999.999　P1044R51,ai21支援ツールより設定し、テストページ印刷も確認できました。
a7aaf6cc-a5af-4185-9ad0-3315452b6f58,端末を修理に出して代わりの端末が届いたが、そちらにデータは残っていませんか？,申し訳ございませんが、こちらには端末のデータは残っていません。※日比野さんに確認済。
1e05a870-fd41-4802-a6df-1edf9a2d59b1,"①ExtencionPowerが接続されませんになる。
②外に出てPC使える様にしたい。","①接続設定でID：8900+内線番号下4桁、パスワード：999、サーバー：cti-ep.ntp-g.comで接続して完了
②BIG IPと証明書の設定完了。テザリングできるか店内であらかじめ確認してもらえるようご案内。"
0c2bef0a-8e44-4643-9eae-42ce15cec1be,PALから電子署名の画面へ進むことができない。お客様用注文書にて『お客様用印刷』押下後に「注文書」「TFC契約手続」「TFCカード手続」～のボタンが表示されない。今は「お客様控」「販売会社控」「テレマ申込」～の表示が出ます。99.999.999.999　108804@aaa／nnn,"画面の解像度は［1366×768］になっている。
ai21支援ツール[aipalset]にてユーザー個別設定が外れていたので「済」にして、利用開始設定も実行後試すが、そもそもPAL起動時に『店長機の朝一番の仕事で異常が発生しました～』のエラーが出ている。店長期朝一すると『店長機朝一処理 MIIA0055AEE 　朝一番の仕事（店長機）のMu-Box接続で異常が発生しました～』のエラーが出る。Mu-BoxのIPアドレスは正しい（99.999.999.999）。
⇒【参考：240301-025】接続先のMu-BoxのContentsフォルダに、Domain Computersへのアクセス権がありませんでした。Domain Computersは存在していましたがフルコントロールになっていなかったので、権限を付与。スタッフ機にて店長期朝一を実行し、正常終了。注文書画面にて正しい表示になり、電子署名画面に遷移できるようになりました。"
